"","3373-EN-1","3373-EN-10","3373-EN-11","3373-EN-2","3373-EN-3"
"ENSG00000145335",46,188,75,52,76
"ENSG00000274238",10,32,5,41,26
"ENSG00000277695",5,4,1,5,2
"ENSG00000276542",4,4,0,22,8
"ENSG00000184305",68,62,61,79,38
"ENSG00000187653",3171,695,302,4170,2603
"ENSG00000249152",5,0,0,5,1
"ENSG00000152208",5,3,1,8,2
"ENSG00000163104",1513,4182,1621,2677,2383
"ENSG00000163110",1205,1203,287,2002,2010
"ENSG00000138696",54,38,17,82,78
"ENSG00000182168",2599,7676,3403,3179,2910
"ENSG00000271474",83,408,198,120,108
"ENSG00000236764",14,1,1,1,4
"ENSG00000163116",6,0,1,8,1
"ENSG00000242697",18,41,39,21,22
"ENSG00000138698",1040,1023,382,1398,1298
"ENSG00000168785",923,803,361,1367,835
"ENSG00000260641",14,20,12,22,23
"ENSG00000151247",707,1466,776,971,859
"ENSG00000164024",2218,2994,1454,3229,2884
"ENSG00000272777",15,30,9,12,13
"ENSG00000197894",7429,7936,3531,10162,8442
"ENSG00000246090",244,479,190,474,382
"ENSG00000198099",3,7,2,2,1
"ENSG00000172955",29,54,26,42,33
"ENSG00000187758",7,8,2,4,0
"ENSG00000145331",156,252,94,274,228
"ENSG00000138823",9,4,5,9,6
"ENSG00000070190",18,15,1,40,28
"ENSG00000109270",526,1226,434,1236,941
"ENSG00000164031",962,2047,698,2091,1565
"ENSG00000164032",6624,8213,4468,8194,6594
"ENSG00000245322",4,7,3,2,2
"ENSG00000145358",12,894,399,27,45
"ENSG00000138814",1802,1510,488,2435,2071
"ENSG00000254531",233,94,48,183,169
"ENSG00000153064",11,33,19,9,6
"ENSG00000138821",791,2384,839,999,966
"ENSG00000248161",16,7,2,15,21
"ENSG00000260651",10,3,5,6,4
"ENSG00000109320",987,1215,755,993,941
"ENSG00000109323",12566,5858,2364,15880,12667
"ENSG00000241981",6,0,1,4,4
"ENSG00000230069",85,63,37,95,78
"ENSG00000248971",144,45,42,88,114
"ENSG00000251288",5,2,1,0,2
"ENSG00000109332",7701,9215,4215,12158,9606
"ENSG00000246560",45,33,20,28,41
"ENSG00000145354",454,762,306,845,587
"ENSG00000164037",18,25,11,25,31
"ENSG00000250651",1,3,1,1,5
"ENSG00000164038",207,324,249,249,278
"ENSG00000164039",457,1021,459,573,608
"ENSG00000138778",1288,2313,1003,1837,2346
"ENSG00000169836",5,37,10,6,4
"ENSG00000168772",182,380,249,296,245
"ENSG00000251259",3,13,12,1,2
"ENSG00000168769",657,1763,672,836,762
"ENSG00000138777",767,1505,936,1115,1057
"ENSG00000249264",6,7,8,8,9
"ENSG00000250522",0,7,5,0,0
"ENSG00000236699",5,44,109,16,15
"ENSG00000138785",298,475,229,370,362
"ENSG00000138780",676,1156,548,1040,842
"ENSG00000251175",1,6,3,3,6
"ENSG00000168743",1168,2808,1286,2129,1763
"ENSG00000250740",0,6,0,2,2
"ENSG00000249635",3,8,0,9,1
"ENSG00000145348",800,1032,486,1089,925
"ENSG00000164022",1025,1533,691,1357,1194
"ENSG00000155011",25,5,0,36,34
"ENSG00000138801",4714,3395,1860,5762,5565
"ENSG00000164023",259,240,48,488,339
"ENSG00000155016",100,661,187,145,211
"ENSG00000138796",1707,2206,1394,1933,1758
"ENSG00000138795",809,3671,1902,1096,997
"ENSG00000232021",20,38,34,24,13
"ENSG00000234492",4,7,3,0,4
"ENSG00000109475",6006,8715,5442,6595,6270
"ENSG00000198856",2932,5301,1921,4957,3922
"ENSG00000206601",0,2,3,6,1
"ENSG00000164089",0,13,12,0,0
"ENSG00000188517",157,1151,221,292,200
"ENSG00000246774",1,14,6,13,5
"ENSG00000249465",18,13,7,29,17
"ENSG00000247950",75,139,63,106,86
"ENSG00000138802",1573,2727,1516,1879,1967
"ENSG00000225094",5,16,4,1,3
"ENSG00000249965",4,10,1,7,2
"ENSG00000005059",383,623,407,584,555
"ENSG00000138794",1030,1729,937,1624,1378
"ENSG00000273447",31,68,29,39,54
"ENSG00000123739",881,1873,808,1289,1034
"ENSG00000109534",375,967,464,522,460
"ENSG00000183423",3,8,4,2,11
"ENSG00000138798",20,201,144,18,20
"ENSG00000170522",5465,6870,4560,6402,5797
"ENSG00000138792",2339,2860,776,2553,1350
"ENSG00000250103",0,21,25,0,5
"ENSG00000164093",12,166,138,16,86
"ENSG00000174749",63,99,27,137,214
"ENSG00000260526",29,54,13,39,47
"ENSG00000138660",287,561,344,530,433
"ENSG00000145365",64,133,77,123,121
"ENSG00000073331",8,64,34,15,10
"ENSG00000251441",2,1,3,2,4
"ENSG00000248697",28,45,24,46,32
"ENSG00000138658",557,1535,610,927,914
"ENSG00000174720",992,1868,894,1626,1479
"ENSG00000241741",69,49,60,72,51
"ENSG00000145362",288,422,288,248,350
"ENSG00000196656",455,322,261,339,342
"ENSG00000145349",1251,2149,1079,1747,1249
"ENSG00000180801",93,596,208,90,62
"ENSG00000174607",41,114,41,36,79
"ENSG00000250215",5,2,5,3,2
"ENSG00000213493",53,44,25,42,53
"ENSG00000174599",94,273,116,155,130
"ENSG00000228358",1,7,0,3,2
"ENSG00000213492",34,88,39,45,33
"ENSG00000164100",253,421,174,561,217
"ENSG00000251463",4,0,2,1,8
"ENSG00000269893",1107,1255,1019,1103,947
"ENSG00000164099",14304,2185,773,14082,14567
"ENSG00000154608",6,13,4,18,21
"ENSG00000260404",766,1388,1009,665,848
"ENSG00000248213",81,147,192,53,50
"ENSG00000251155",4,26,4,7,10
"ENSG00000281731",10,13,5,6,6
"ENSG00000145388",795,1511,731,1162,1235
"ENSG00000150961",3646,4799,1281,4370,4092
"ENSG00000172403",220,3124,526,306,436
"ENSG00000280551",1,29,2,0,5
"ENSG00000178636",3,10,3,2,2
"ENSG00000145390",567,2384,873,849,980
"ENSG00000164096",2094,3902,1716,3341,2848
"ENSG00000250412",0,4,4,4,2
"ENSG00000249244",6,27,7,5,10
"ENSG00000283050",192,239,155,185,224
"ENSG00000245958",162,363,194,189,212
"ENSG00000250950",4,24,4,14,6
"ENSG00000138735",255,1231,348,417,597
"ENSG00000164109",1274,2852,1375,1960,1762
"ENSG00000250938",7,11,6,6,11
"ENSG00000138738",781,1718,690,1395,951
"ENSG00000251609",5,13,2,9,7
"ENSG00000173376",4724,1616,286,7034,3632
"ENSG00000223006",9,1,0,15,4
"ENSG00000250344",9,2,0,7,3
"ENSG00000050730",8,7,1,11,10
"ENSG00000186867",0,4,9,0,0
"ENSG00000164111",9734,7477,3397,11241,10494
"ENSG00000164112",2,19,10,6,5
"ENSG00000226757",1,8,0,2,2
"ENSG00000123737",745,1733,929,1203,1033
"ENSG00000145386",2080,2979,1829,2520,2474
"ENSG00000138686",444,511,247,599,526
"ENSG00000138741",5,24,13,3,6
"ENSG00000237868",3,2,2,7,4
"ENSG00000138688",2969,4426,1700,3323,3807
"ENSG00000224786",1,2,0,9,6
"ENSG00000181004",119,156,111,143,150
"ENSG00000138685",182,439,226,349,430
"ENSG00000273007",5,4,6,6,7
"ENSG00000170917",123,173,120,116,120
"ENSG00000145375",176,373,197,236,243
"ENSG00000164056",253,372,99,230,191
"ENSG00000261083",1,2,1,6,0
"ENSG00000151458",1918,3563,1023,2674,2308
"ENSG00000196159",77,216,138,113,98
"ENSG00000164066",333,749,347,433,440
"ENSG00000164070",108,230,82,128,118
"ENSG00000142731",829,2087,884,1198,1269
"ENSG00000251821",2,5,3,4,4
"ENSG00000164073",529,1153,427,924,763
"ENSG00000164074",391,713,332,754,562
"ENSG00000138709",394,835,357,621,570
"ENSG00000164040",3966,4160,1342,6081,5130
"ENSG00000251432",82,139,69,130,123
"ENSG00000248187",3,1,2,0,6
"ENSG00000077684",1167,3959,1929,1332,1365
"ENSG00000151466",314,438,212,397,341
"ENSG00000151470",273,225,71,494,314
"ENSG00000251555",0,6,1,3,2
"ENSG00000250241",2,7,5,15,2
"ENSG00000138650",237,375,288,380,255
"ENSG00000254535",65,501,192,112,97
"ENSG00000249311",5,6,4,4,3
"ENSG00000248869",36,5,9,39,25
"ENSG00000189184",2472,6317,2050,3283,3131
"ENSG00000250033",2,14,2,3,6
"ENSG00000151012",160,835,357,130,234
"ENSG00000248795",23,68,38,56,31
"ENSG00000151014",783,399,246,699,717
"ENSG00000109381",985,1864,1055,1473,1321
"ENSG00000252503",7,9,4,1,2
"ENSG00000179967",2763,1506,1116,2361,2104
"ENSG00000137463",2,45,8,2,1
"ENSG00000109390",657,695,595,687,663
"ENSG00000164134",1408,3822,1646,2092,2299
"ENSG00000273247",97,279,99,166,174
"ENSG00000248863",9,27,11,14,17
"ENSG00000239005",4,6,1,7,2
"ENSG00000172007",347,533,292,592,500
"ENSG00000145391",967,762,436,1238,1113
"ENSG00000272717",1,3,1,4,9
"ENSG00000085871",360,140,71,396,386
"ENSG00000178458",2,22,1,25,13
"ENSG00000196782",1666,930,533,1798,1787
"ENSG00000153130",865,2349,569,2504,1705
"ENSG00000196951",13,17,9,16,34
"ENSG00000153132",10,70,37,12,9
"ENSG00000179387",919,2397,740,1905,1630
"ENSG00000109424",2,11,8,2,3
"ENSG00000109436",1219,1872,979,1394,1268
"ENSG00000249661",10,11,8,3,9
"ENSG00000273472",54,107,98,55,47
"ENSG00000170153",147,165,82,168,176
"ENSG00000109445",664,660,509,806,827
"ENSG00000109452",110,82,36,164,162
"ENSG00000250326",9,16,22,13,8
"ENSG00000170185",675,1123,418,1066,809
"ENSG00000109458",1151,2492,1014,1883,1642
"ENSG00000228981",2,3,10,6,6
"ENSG00000243175",7,8,10,5,4
"ENSG00000153147",4957,9588,3921,6928,7341
"ENSG00000236296",27,111,58,36,45
"ENSG00000197465",4,10,2,1,2
"ENSG00000249741",1,9,10,4,6
"ENSG00000251600",0,8,4,6,1
"ENSG00000248890",17,291,187,45,41
"ENSG00000164161",9,414,241,17,12
"ENSG00000249193",66,61,55,72,54
"ENSG00000164162",138,267,117,260,212
"ENSG00000164163",928,2913,1146,1638,1617
"ENSG00000164164",905,2333,1190,1501,1433
"ENSG00000251333",251,831,509,274,326
"ENSG00000170365",344,977,677,370,330
"ENSG00000151611",135,95,54,130,144
"ENSG00000249245",1,0,4,4,2
"ENSG00000151612",840,1740,778,1119,1008
"ENSG00000279481",0,7,1,4,2
"ENSG00000251687",1,11,1,1,0
"ENSG00000164167",446,796,489,599,538
"ENSG00000279845",2,4,3,5,2
"ENSG00000250673",11,3,7,5,7
"ENSG00000120519",219,236,99,331,276
"ENSG00000137473",4,42,12,13,1
"ENSG00000151617",86,1533,896,151,96
"ENSG00000280219",12,194,80,20,16
"ENSG00000251254",4,6,5,2,6
"ENSG00000251298",0,2,8,0,0
"ENSG00000164168",1972,2678,1227,2377,2120
"ENSG00000164169",349,588,285,477,432
"ENSG00000071205",1672,2147,1269,1598,1531
"ENSG00000151623",12,72,27,22,22
"ENSG00000170390",11,1324,356,14,18
"ENSG00000198589",2895,5610,2896,3263,3763
"ENSG00000181541",1,10,5,1,1
"ENSG00000145425",10785,15433,11958,11635,11242
"ENSG00000201264",2,4,6,1,1
"ENSG00000109686",1673,4193,1946,2349,2149
"ENSG00000270681",3,22,4,16,3
"ENSG00000189099",0,1,2,14,5
"ENSG00000251611",4,10,7,4,12
"ENSG00000164142",399,541,273,330,383
"ENSG00000251603",13,30,7,15,34
"ENSG00000278978",39,68,27,44,60
"ENSG00000059691",1163,958,665,1101,995
"ENSG00000251455",13,55,17,17,22
"ENSG00000109670",645,2419,759,816,762
"ENSG00000268471",92,215,103,137,151
"ENSG00000170006",1016,167,85,1232,747
"ENSG00000169989",14,31,23,14,19
"ENSG00000164144",651,1222,419,1290,1011
"ENSG00000231841",119,175,79,176,139
"ENSG00000137460",1176,1141,524,1075,926
"ENSG00000109654",718,986,663,1051,849
"ENSG00000213406",27,30,16,16,25
"ENSG00000121211",135,171,94,207,158
"ENSG00000121210",397,128,57,362,502
"ENSG00000248208",13,15,21,8,13
"ENSG00000137462",25,155,41,40,30
"ENSG00000145428",13,10,8,6,8
"ENSG00000145423",933,270,55,1610,624
"ENSG00000280241",14,1,0,24,3
"ENSG00000197410",15,23,6,31,7
"ENSG00000171566",1364,2497,1122,1837,1633
"ENSG00000121207",5,62,20,8,11
"ENSG00000151962",0,4,2,4,4
"ENSG00000250910",1,12,2,8,1
"ENSG00000185149",0,15,0,0,0
"ENSG00000164114",355,1025,258,858,626
"ENSG00000164116",2531,5876,2029,4163,2910
"ENSG00000260244",160,463,117,400,248
"ENSG00000061918",248,505,214,370,387
"ENSG00000256043",293,532,278,505,417
"ENSG00000145431",700,7903,2323,911,1075
"ENSG00000109738",6,232,73,11,10
"ENSG00000164125",570,902,120,1546,836
"ENSG00000248429",38,30,10,48,39
"ENSG00000164124",209,319,139,293,331
"ENSG00000251429",6,6,2,6,1
"ENSG00000205208",494,1256,568,908,696
"ENSG00000171503",352,430,226,382,426
"ENSG00000271817",4,12,4,4,0
"ENSG00000171497",577,795,342,757,755
"ENSG00000052795",1044,801,427,1450,1229
"ENSG00000164123",2,2,0,5,4
"ENSG00000248988",5,1,0,5,0
"ENSG00000109756",2013,5522,2906,2431,2222
"ENSG00000250027",1,6,2,5,1
"ENSG00000145414",267,640,391,319,286
"ENSG00000164128",5,213,75,4,18
"ENSG00000198498",238,635,342,372,377
"ENSG00000145416",62,355,91,159,139
"ENSG00000273449",9,54,19,22,13
"ENSG00000248546",9,17,11,16,17
"ENSG00000248329",77,66,51,115,116
"ENSG00000121089",293,239,260,159,184
"ENSG00000183439",22,19,16,17,28
"ENSG00000250486",36,72,30,34,36
"ENSG00000248632",25,66,15,63,26
"ENSG00000170088",499,975,552,751,656
"ENSG00000109466",363,889,509,437,463
"ENSG00000052802",4656,3231,1186,7133,6480
"ENSG00000109472",19147,15516,7175,27410,18397
"ENSG00000251596",45,16,25,48,41
"ENSG00000196104",0,47,31,1,1
"ENSG00000137628",83,40,19,144,117
"ENSG00000181381",156,63,35,211,110
"ENSG00000129116",10708,8893,3222,13457,13905
"ENSG00000249609",4,1,0,2,3
"ENSG00000279384",11,21,9,17,25
"ENSG00000145439",848,1194,445,1453,1188
"ENSG00000201176",0,3,1,4,4
"ENSG00000154447",1295,1982,914,1738,1562
"ENSG00000137601",486,623,306,618,600
"ENSG00000109572",2870,5249,2316,3922,3528
"ENSG00000056050",514,677,301,838,685
"ENSG00000229204",23,46,7,67,39
"ENSG00000198948",388,314,109,434,375
"ENSG00000109576",440,941,511,691,437
"ENSG00000174473",1,3,3,6,2
"ENSG00000245213",52,22,20,49,59
"ENSG00000109586",1914,2423,914,2991,2186
"ENSG00000248774",12,13,2,20,6
"ENSG00000164104",7682,13397,10031,9976,8792
"ENSG00000272870",26,57,29,40,29
"ENSG00000164105",304,510,440,286,257
"ENSG00000164106",2,20,12,5,2
"ENSG00000261646",0,15,8,2,2
"ENSG00000164107",1,1790,894,3,2
"ENSG00000237125",3,700,316,7,4
"ENSG00000234801",3,2,2,2,5
"ENSG00000251216",0,7,6,0,0
"ENSG00000248174",1,12,3,2,4
"ENSG00000164117",299,376,254,381,321
"ENSG00000164118",396,671,281,743,627
"ENSG00000164120",352,881,184,835,312
"ENSG00000249945",4,1,1,0,6
"ENSG00000150625",7,162,76,18,15
"ENSG00000150627",30,74,43,24,51
"ENSG00000129128",2632,5390,1653,5218,4463
"ENSG00000150630",19,45,10,29,26
"ENSG00000109674",204,265,167,292,295
"ENSG00000249084",3,17,4,3,3
"ENSG00000038002",465,819,425,523,489
"ENSG00000250131",8,4,6,4,4
"ENSG00000225356",118,232,229,54,99
"ENSG00000177822",583,770,340,501,598
"ENSG00000218336",7336,15965,7344,6632,8440
"ENSG00000272646",9,0,0,8,11
"ENSG00000129187",3281,2882,1637,3622,3475
"ENSG00000272784",1,8,0,2,4
"ENSG00000251359",43,38,31,22,22
"ENSG00000151718",1808,4702,2526,2368,2141
"ENSG00000185758",1,8,1,0,3
"ENSG00000168564",517,887,497,781,700
"ENSG00000213434",0,2,3,1,7
"ENSG00000232648",29,13,18,28,15
"ENSG00000168556",458,378,280,625,572
"ENSG00000272744",6,2,7,6,3
"ENSG00000182552",270,351,138,529,385
"ENSG00000168538",1113,1751,904,1541,1439
"ENSG00000251739",3,15,8,12,12
"ENSG00000173320",793,2285,943,976,2203
"ENSG00000248206",4,11,3,3,9
"ENSG00000283355",11,60,17,35,45
"ENSG00000164303",70,28,4,122,177
"ENSG00000180712",9,1,0,11,6
"ENSG00000168310",183,166,150,257,296
"ENSG00000270426",10,6,6,6,9
"ENSG00000271646",15,31,31,15,29
"ENSG00000271538",4,1,1,2,3
"ENSG00000164305",1472,1583,630,3001,2621
"ENSG00000164306",298,382,168,483,341
"ENSG00000151725",1136,2120,1169,1613,1777
"ENSG00000151726",1037,473,209,1161,881
"ENSG00000151729",2174,1493,783,2070,2219
"ENSG00000164323",546,1463,603,1040,1009
"ENSG00000109762",602,248,163,732,862
"ENSG00000109771",41,41,16,80,88
"ENSG00000250410",4,2,0,4,7
"ENSG00000186352",76,28,13,76,101
"ENSG00000109775",465,529,331,578,537
"ENSG00000205129",5,13,12,10,19
"ENSG00000168491",3,7,1,8,9
"ENSG00000154553",74,75,14,82,71
"ENSG00000154556",85,41,20,71,90
"ENSG00000164342",4,34,2,9,7
"ENSG00000109794",43,40,15,44,45
"ENSG00000279943",5,2,0,1,3
"ENSG00000145476",67,60,26,128,143
"ENSG00000164344",2,0,0,8,5
"ENSG00000088926",2,3,0,0,5
"ENSG00000168412",0,16,5,1,2
"ENSG00000083857",6911,23800,11214,5831,7967
"ENSG00000250829",7,2,0,8,5
"ENSG00000250658",51,58,44,78,39
"ENSG00000179059",2426,2599,1661,3184,3423
"ENSG00000179046",2563,802,628,2883,2802
"ENSG00000241011",2,4,0,6,2
"ENSG00000184108",6,2,1,7,2
"ENSG00000180015",47,46,23,29,38
"ENSG00000278974",15,43,12,31,27
"ENSG00000245685",18,10,4,14,3
"ENSG00000109536",551,854,409,868,759
"ENSG00000214273",7,8,1,4,1
"ENSG00000153404",6226,7862,6476,6021,6843
"ENSG00000185028",11,8,9,1,1
"ENSG00000261434",1,5,2,0,2
"ENSG00000164366",1267,1431,1056,1177,1284
"ENSG00000260774",21,72,45,25,36
"ENSG00000073578",4361,3863,2926,3534,3741
"ENSG00000248925",9,7,6,6,4
"ENSG00000249915",2387,2507,1572,2440,2181
"ENSG00000250848",13,79,19,54,35
"ENSG00000063438",170,107,37,205,216
"ENSG00000221990",160,131,124,182,164
"ENSG00000180104",2493,2255,1731,2151,2264
"ENSG00000188242",272,287,233,271,281
"ENSG00000225138",933,374,280,915,745
"ENSG00000066230",137,58,23,90,90
"ENSG00000249650",0,6,4,3,0
"ENSG00000112877",449,505,415,365,408
"ENSG00000171368",47,35,20,19,19
"ENSG00000271781",45,50,50,43,34
"ENSG00000206077",5,11,5,4,5
"ENSG00000188818",228,322,224,149,200
"ENSG00000028310",1810,2381,1618,1595,1851
"ENSG00000071539",806,1318,869,954,980
"ENSG00000215246",4,4,4,3,5
"ENSG00000145506",27,100,116,8,6
"ENSG00000113504",2045,2610,1983,1180,1504
"ENSG00000263834",1,5,4,0,0
"ENSG00000174358",6,0,1,1,2
"ENSG00000164362",13,92,100,6,24
"ENSG00000049656",3374,3840,2936,2366,2438
"ENSG00000142319",1,5,4,3,3
"ENSG00000153395",23528,12325,8399,22410,21073
"ENSG00000273742",3,2,0,3,2
"ENSG00000185986",187,296,233,155,200
"ENSG00000271119",21,42,24,21,29
"ENSG00000248126",12,26,20,22,23
"ENSG00000188002",150,312,167,225,199
"ENSG00000232615",17,96,20,85,56
"ENSG00000171421",525,536,462,469,455
"ENSG00000145494",2285,2054,1712,1659,1660
"ENSG00000113430",115,55,12,87,42
"ENSG00000248994",2,6,4,2,1
"ENSG00000170561",45,61,23,22,11
"ENSG00000186493",17,10,6,6,5
"ENSG00000249541",3,2,6,0,3
"ENSG00000170549",7,0,0,1,9
"ENSG00000250579",13,86,28,2,33
"ENSG00000145536",53,511,89,69,294
"ENSG00000164151",1928,4774,2398,2489,3049
"ENSG00000133398",650,932,491,840,706
"ENSG00000215218",11,14,4,6,3
"ENSG00000250056",0,65,34,1,2
"ENSG00000037474",2472,3490,2044,2615,2708
"ENSG00000145545",962,958,638,1344,1182
"ENSG00000248677",2,8,2,3,1
"ENSG00000112941",1548,2143,1500,1626,1723
"ENSG00000078295",28,18,41,16,16
"ENSG00000215217",21,37,31,28,17
"ENSG00000124275",460,965,495,777,675
"ENSG00000124279",202,393,161,288,330
"ENSG00000247516",125,160,76,151,122
"ENSG00000279075",1,3,1,3,2
"ENSG00000250619",1,6,1,4,3
"ENSG00000112902",11921,18793,8949,14529,10191
"ENSG00000251370",4,15,2,12,5
"ENSG00000250001",2,4,0,1,3
"ENSG00000250786",1878,1939,1065,2160,1495
"ENSG00000239112",9,19,6,35,7
"ENSG00000169777",3,5,3,10,9
"ENSG00000150756",256,242,84,293,326
"ENSG00000150753",8538,9135,6191,7886,8412
"ENSG00000164237",789,464,230,916,646
"ENSG00000280369",3,1,1,2,3
"ENSG00000259802",76,97,68,67,66
"ENSG00000145495",3923,9673,4432,5382,4888
"ENSG00000145491",18,8,5,6,10
"ENSG00000164236",1793,2404,2082,1861,1396
"ENSG00000251548",47,71,61,41,38
"ENSG00000112977",4980,4580,2294,5577,5048
"ENSG00000169862",368,1937,1735,416,449
"ENSG00000039139",32,82,47,34,50
"ENSG00000038382",6991,8053,4939,5927,6326
"ENSG00000145569",500,252,91,752,408
"ENSG00000250526",66,69,53,28,50
"ENSG00000250182",21,18,15,16,20
"ENSG00000261360",29,29,17,34,39
"ENSG00000154124",926,863,473,1197,1111
"ENSG00000154122",1347,434,258,1616,1327
"ENSG00000249485",421,811,431,589,577
"ENSG00000272057",5,0,1,4,8
"ENSG00000183580",974,3681,1873,947,965
"ENSG00000183654",2,3,1,0,4
"ENSG00000173545",1564,1794,1138,1613,1523
"ENSG00000154153",13,701,320,33,24
"ENSG00000246214",0,19,5,0,0
"ENSG00000250415",0,17,5,0,1
"ENSG00000145555",3471,12596,6506,2530,3338
"ENSG00000176788",11180,12745,9334,11122,11495
"ENSG00000215196",6,21,9,6,8
"ENSG00000223361",0,5,2,4,0
"ENSG00000269466",5,1,2,4,0
"ENSG00000145526",1,11,7,2,1
"ENSG00000183666",104,335,173,115,98
"ENSG00000233974",43,137,81,29,35
"ENSG00000154162",0,10,13,0,0
"ENSG00000213430",553,1009,402,805,744
"ENSG00000250332",11,10,1,3,5
"ENSG00000248874",23,17,10,15,18
"ENSG00000226432",132,372,175,190,186
"ENSG00000250694",3,0,0,7,8
"ENSG00000040731",2001,107,59,2245,1766
"ENSG00000245662",5,5,2,6,6
"ENSG00000251654",3,2,3,12,5
"ENSG00000248605",64,48,16,106,88
"ENSG00000279531",6,7,4,3,3
"ENSG00000251593",274,75,67,205,186
"ENSG00000250337",452,1033,337,668,645
"ENSG00000226400",3,6,4,4,8
"ENSG00000113361",23,915,79,20,41
"ENSG00000113360",2333,3680,2261,2172,2564
"ENSG00000082213",530,999,434,912,773
"ENSG00000279923",4,4,1,6,4
"ENSG00000133401",732,652,356,756,794
"ENSG00000249774",19,23,8,15,21
"ENSG00000250764",5,14,5,6,12
"ENSG00000113384",2947,6099,3416,3935,3475
"ENSG00000272086",46,102,84,62,52
"ENSG00000150712",922,1448,713,1212,1127
"ENSG00000056097",2680,4953,2384,4001,3589
"ENSG00000113387",2020,3516,1472,3807,2867
"ENSG00000113389",29,162,22,32,64
"ENSG00000240376",1319,1291,1274,939,1004
"ENSG00000249572",28,79,43,23,41
"ENSG00000113407",3567,5041,2527,3886,4348
"ENSG00000151388",6997,576,301,7088,7139
"ENSG00000164175",1,6,0,2,3
"ENSG00000242110",83,64,55,48,62
"ENSG00000082196",30,83,47,39,29
"ENSG00000215158",97,299,160,154,126
"ENSG00000215156",28,96,43,27,20
"ENSG00000271874",3,5,1,3,0
"ENSG00000039560",1837,5027,1169,2771,2214
"ENSG00000272323",8,20,7,24,23
"ENSG00000205838",13,29,14,22,17
"ENSG00000113456",619,1319,542,1151,947
"ENSG00000113460",268,733,324,535,468
"ENSG00000168724",1787,2433,1149,2347,2269
"ENSG00000113494",145,486,158,243,162
"ENSG00000152582",88,156,59,143,130
"ENSG00000145626",24,912,791,39,58
"ENSG00000168671",577,1403,980,748,842
"ENSG00000164187",318,777,272,636,449
"ENSG00000145604",2780,6896,2913,4689,4341
"ENSG00000152620",893,1129,539,1321,1081
"ENSG00000245711",17,50,15,38,29
"ENSG00000079215",2727,6128,2650,2973,2761
"ENSG00000274441",18,23,14,16,23
"ENSG00000250155",26,85,24,33,27
"ENSG00000279400",141,482,239,201,180
"ENSG00000164190",2808,5889,2637,3527,3911
"ENSG00000249850",6,2,2,0,0
"ENSG00000244073",1,4,4,0,3
"ENSG00000197603",1287,1845,681,1705,1850
"ENSG00000228212",8,16,6,10,8
"ENSG00000270558",9,35,18,20,14
"ENSG00000113569",1784,3578,1916,1867,2299
"ENSG00000251880",0,11,1,4,2
"ENSG00000082068",1162,1576,934,1322,1302
"ENSG00000248216",9,5,5,4,3
"ENSG00000248587",482,41,1,736,636
"ENSG00000168621",859,39,4,940,1007
"ENSG00000164318",84,16,15,72,74
"ENSG00000113594",2602,1842,584,4425,3481
"ENSG00000244968",30,56,31,30,54
"ENSG00000249740",6,0,2,2,4
"ENSG00000145623",553,105,22,647,564
"ENSG00000164327",531,2213,814,933,788
"ENSG00000082074",30,151,13,54,30
"ENSG00000153071",667,6660,4078,835,1010
"ENSG00000250492",7,11,4,17,17
"ENSG00000113638",223,605,268,380,274
"ENSG00000171522",117,1135,454,108,101
"ENSG00000132356",824,1844,612,1653,1262
"ENSG00000145592",16011,19138,17317,14364,13818
"ENSG00000212296",8,3,1,2,0
"ENSG00000132357",28,1,5,18,14
